 @ 0 @ :0
[MIDF] 2019-7-13 0:28:30:555 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-13 0:29:35:736 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 0:30:40:726 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 0:31:40:706 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 0:32:40:664 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 0:33:45:666 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 0:34:45:636 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 0:35:45:696 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 0:36:45:661 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 0:37:50:706 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 0:38:55:755 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 0:40:00:750 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 0:41:00:746 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 0:42:00:695 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 0:43:00:586 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-13 0:44:05:696 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 0:45:05:596 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 0:46:10:569 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-13 0:47:15:766 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 0:48:15:666 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 0:49:20:708 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 0:50:20:586 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-13 0:51:25:725 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 0:52:30:683 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-13 0:53:35:685 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 0:54:35:706 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 0:55:40:605 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 0:56:40:715 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 0:57:40:626 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 0:58:45:540 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-13 0:59:50:666 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 1:00:50:660 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-13 1:00:55:610 @ "Attempted to reconnect to SPM 14"
[MIDF] 2019-7-13 1:01:55:675 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 1:02:55:605 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 1:03:55:788 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 1:05:00:596 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 1:06:00:635 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 1:07:00:706 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 1:08:00:596 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 1:09:00:746 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 1:10:05:595 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 1:11:10:758 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 1:12:10:745 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 1:13:20:686 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-13 1:14:25:566 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 1:15:30:745 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 1:16:35:595 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 1:17:35:766 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 1:18:40:598 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 1:19:45:708 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 1:20:45:616 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 1:21:50:696 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 1:22:50:675 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 1:23:50:803 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 1:24:50:586 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 1:25:50:566 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 1:26:55:588 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-13 1:28:00:676 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 1:29:00:615 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 1:30:00:646 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 1:31:00:746 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 1:32:05:720 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 1:33:10:766 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 1:34:15:688 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 1:35:15:766 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 1:36:15:726 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 1:37:20:566 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 1:38:20:666 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 1:39:20:715 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 1:40:20:759 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 1:41:25:646 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 1:42:25:686 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 1:43:25:546 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 1:44:30:546 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 1:45:35:762 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 1:46:40:776 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 1:47:40:586 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 1:48:40:735 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 1:49:40:756 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 1:50:40:736 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 1:51:40:594 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 1:52:45:748 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 1:53:45:706 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 1:54:45:666 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 1:55:50:725 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 1:56:55:715 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 1:57:55:799 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 1:59:00:695 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 2:00:00:636 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 2:01:00:657 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 2:02:05:716 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 2:03:05:775 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 2:04:05:685 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 2:05:05:555 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 2:06:05:775 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 2:07:10:616 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 2:08:10:756 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 2:09:10:756 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 2:10:15:746 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 2:11:15:695 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 2:12:15:602 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 2:13:15:655 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 2:14:15:756 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 2:15:20:596 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 2:16:20:725 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 2:17:20:645 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 2:18:25:596 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 2:19:25:605 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 2:20:25:678 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 2:21:25:705 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 2:22:25:748 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 2:23:25:715 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 2:24:25:605 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 2:25:25:725 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 2:26:30:545 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-13 2:27:35:716 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 2:28:35:706 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 2:30:45:746 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 2:31:45:726 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 2:32:50:557 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 2:33:55:575 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 2:34:55:561 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 2:35:55:585 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 2:36:55:575 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 2:38:00:676 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 2:39:00:685 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 2:40:00:795 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 2:41:05:545 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 2:42:05:756 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 2:43:05:636 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 2:44:10:650 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 2:45:10:756 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 2:46:10:786 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 2:47:15:599 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-13 2:48:20:645 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 2:49:20:586 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 2:50:25:715 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-13 2:51:30:685 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 2:52:30:666 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 2:53:35:566 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 2:54:40:777 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 2:55:45:771 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 2:56:45:696 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 2:57:45:726 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 2:58:50:637 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-13 2:59:55:644 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 3:00:55:595 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 3:01:55:679 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 3:03:00:696 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 3:04:00:628 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 3:05:00:782 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-13 3:06:05:546 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 3:07:10:776 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 3:08:10:725 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 3:09:10:716 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 3:10:10:755 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 3:11:10:585 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 3:12:10:766 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 3:13:15:648 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 3:14:15:676 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 3:15:15:759 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-13 3:15:20:788 @ "Attempted to reconnect to SPM 14"
[MIDF] 2019-7-13 3:16:20:655 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 3:17:20:596 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 3:18:25:657 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 3:19:25:546 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 3:20:25:696 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 3:21:35:611 @ "Attempted to reconnect to SPM 14"
[MIDF] 2019-7-13 3:22:35:745 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 3:23:35:728 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 3:24:40:696 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 3:25:40:718 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 3:26:40:746 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 3:27:45:556 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 3:28:50:546 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 3:29:50:571 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 3:30:55:546 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 3:32:00:766 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 3:33:05:610 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 3:34:10:685 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 3:35:10:676 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 3:36:10:625 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-13 3:37:15:556 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 3:38:15:766 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 3:39:20:685 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 3:40:20:756 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 3:41:25:768 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 3:42:25:625 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 3:43:25:706 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 3:44:30:646 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-13 3:45:35:736 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 3:46:35:645 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 3:47:40:728 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 3:48:40:715 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 3:49:45:766 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 3:50:45:666 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 3:51:45:645 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 3:52:50:619 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 3:53:55:666 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 3:54:55:576 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 3:55:55:726 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 3:56:55:726 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 3:57:55:638 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-13 3:59:00:605 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 4:00:00:756 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 4:01:00:705 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 4:02:00:685 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 4:03:00:729 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 4:04:05:745 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 4:05:10:766 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 4:06:15:668 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 4:07:15:556 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 4:08:20:642 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 4:09:25:546 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 4:10:25:695 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 4:11:25:768 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 4:12:30:756 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 4:13:30:698 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 4:14:35:606 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 4:15:40:696 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 4:16:40:596 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 4:17:45:600 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-13 4:18:50:608 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 4:19:50:646 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 4:20:55:660 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 4:22:00:746 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 4:23:00:636 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 4:24:05:776 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 4:25:05:545 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 4:26:05:736 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 4:27:10:636 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 4:28:10:676 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 4:29:10:745 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 4:30:10:596 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 4:31:15:695 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 4:32:15:770 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 4:33:20:707 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 4:34:20:736 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 4:35:25:585 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-13 4:36:30:606 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 4:37:30:745 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 4:38:30:755 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 4:39:30:666 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 4:40:30:545 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 4:41:35:711 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 4:42:35:625 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 4:43:35:576 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 4:44:40:578 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 4:45:45:685 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 4:46:45:586 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 4:47:55:699 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 4:49:00:606 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 4:50:00:736 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 4:52:05:548 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 4:53:05:618 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 4:54:05:682 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 4:55:10:656 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 4:56:10:548 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-13 4:57:15:705 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 4:58:20:695 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 4:59:20:695 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 5:00:25:718 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-13 5:01:30:596 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 5:02:30:556 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 5:03:35:715 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-13 5:04:40:706 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 5:05:40:695 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 5:06:45:705 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 5:07:45:630 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 5:08:50:780 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 5:09:55:756 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 5:10:55:625 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 5:12:00:746 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 5:13:00:716 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 5:14:00:705 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 5:15:05:755 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 5:16:10:745 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 5:17:10:889 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 5:18:15:566 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 5:19:15:726 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 5:20:15:701 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-13 5:20:20:650 @ "Attempted to reconnect to SPM 14"
[MIDF] 2019-7-13 5:21:20:685 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 5:22:20:706 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 5:23:25:599 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-13 5:24:30:698 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 5:25:30:735 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 5:26:35:749 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-13 5:26:40:686 @ "Attempted to reconnect to SPM 14"
[MIDF] 2019-7-13 5:27:40:695 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 5:28:40:715 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 5:29:40:634 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 5:30:45:588 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 5:31:45:645 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 5:32:50:745 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 5:33:50:625 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 5:34:50:755 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 5:35:55:762 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-13 5:37:00:726 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-13 5:38:05:662 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-13 5:38:10:570 @ "Attempted to reconnect to SPM 14"
[MIDF] 2019-7-13 5:39:10:775 @ "Attempted to reconnect to SPM 11"
