 @ 0 @ :0
[MIDF] 2019-7-16 0:00:00:126 @ "alphaconverter: NEW DAY - 2"
[MIDF] 2019-7-16 0:00:00:207 @ "current DaylistID: 1003"
[MIDF] 2019-7-16 0:00:00:243 @ "*******New Day Log*********"
[MIDF] 2019-7-16 0:00:45:708 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-16 0:01:55:636 @ "Attempted to reconnect to SPM 14"
[MIDF] 2019-7-16 0:02:55:655 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-16 0:03:55:576 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-16 0:05:05:735 @ "Attempted to reconnect to SPM 14"
[MIDF] 2019-7-16 0:06:05:765 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-16 0:07:05:646 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-16 0:08:10:665 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-16 0:09:15:675 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-16 0:10:15:657 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-16 0:11:20:575 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-16 0:12:25:745 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-16 0:13:30:695 @ "Attempted to reconnect to SPM 14"
[MIDF] 2019-7-16 0:14:30:595 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-16 0:15:35:656 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-16 0:16:40:575 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-16 0:17:40:765 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-16 0:18:45:625 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-16 0:19:50:745 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-16 0:20:50:695 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-16 0:21:55:756 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-16 0:23:00:645 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-16 0:24:10:627 @ "Attempted to reconnect to SPM 14"
[MIDF] 2019-7-16 0:25:10:652 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-16 0:26:10:665 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-16 0:27:15:655 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-16 0:28:15:637 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-16 0:29:15:765 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-16 0:30:20:755 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-16 0:31:20:695 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-16 0:32:20:601 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-16 0:33:25:685 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-16 0:34:25:756 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-16 0:35:30:665 @ "Attempted to reconnect to SPM 11"
