 @ 0 @ :0
[MIDF] 2019-7-19 0:00:00:195 @ "alphaconverter: NEW DAY - 5"
[MIDF] 2019-7-19 0:00:00:217 @ "current DaylistID: 1006"
[MIDF] 2019-7-19 0:00:00:260 @ "*******New Day Log*********"
[MIDF] 2019-7-19 0:00:10:746 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 0:01:10:755 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-19 0:01:15:754 @ "Attempted to reconnect to SPM 14"
[MIDF] 2019-7-19 0:02:20:625 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 0:03:20:754 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 0:04:20:680 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 0:05:25:744 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 0:06:30:624 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 0:07:35:794 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 0:08:40:709 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 0:09:40:714 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 0:10:45:694 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 0:11:45:604 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 0:12:45:637 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 0:13:45:674 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 0:14:45:720 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 0:15:50:637 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-19 0:15:55:594 @ "Attempted to reconnect to SPM 14"
[MIDF] 2019-7-19 0:16:55:744 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 0:17:55:644 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 0:18:55:714 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 0:19:55:554 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 0:20:55:665 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 0:22:00:664 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 0:23:00:724 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 0:24:05:813 @ "Attempted to reconnect to SPM 13"
[MIDF] 2019-7-19 0:25:10:545 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 0:26:10:614 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 0:27:20:767 @ "Attempted to reconnect to SPM 14"
[MIDF] 2019-7-19 0:28:20:684 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 0:29:20:554 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 0:30:20:626 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-19 0:31:25:544 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 0:32:25:604 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 0:33:25:557 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 0:34:30:734 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 0:35:30:654 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 0:36:30:637 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 0:37:30:605 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 0:38:30:585 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 0:39:30:714 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 0:40:30:734 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 0:41:30:608 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-19 0:42:35:734 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 0:43:40:584 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 0:44:45:604 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 0:45:50:634 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 0:46:50:614 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 0:48:55:634 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 0:49:55:634 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 0:51:00:734 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 0:52:00:675 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 0:53:00:597 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 0:54:05:724 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 0:55:05:734 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 0:56:10:756 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 0:57:10:664 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 0:58:10:686 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 0:59:15:654 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 1:00:20:774 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-19 1:01:25:646 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-19 1:02:35:734 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 1:03:35:694 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 1:04:35:724 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 1:05:35:674 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 1:06:35:564 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-19 1:07:40:796 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 1:08:45:675 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 1:09:45:584 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 1:10:45:782 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 1:11:50:584 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 1:12:50:634 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 1:13:50:580 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 1:14:55:605 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 1:15:55:744 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 1:16:55:654 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 1:17:55:674 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 1:18:55:734 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 1:21:05:575 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 1:22:05:754 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 1:23:10:639 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-19 1:24:15:734 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 1:25:15:624 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 1:26:20:674 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 1:27:20:734 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 1:28:20:594 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 1:29:25:796 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-19 1:30:30:744 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 1:31:30:694 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 1:32:35:566 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 1:33:40:694 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 1:34:40:595 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 1:35:45:694 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-19 1:36:50:644 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 1:37:50:614 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 1:38:55:658 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 1:40:00:604 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 1:41:00:634 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 1:42:10:682 @ "Attempted to reconnect to SPM 14"
[MIDF] 2019-7-19 1:43:10:654 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 1:44:10:654 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 1:45:10:571 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-19 1:46:15:654 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 1:47:15:745 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 1:48:20:634 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 1:49:20:704 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 1:50:25:611 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 1:51:30:694 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 1:52:30:674 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 1:53:30:594 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-19 1:54:35:704 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 1:55:35:644 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 1:56:35:694 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 1:57:35:574 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 1:58:40:714 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-19 1:58:45:754 @ "Attempted to reconnect to SPM 14"
[MIDF] 2019-7-19 1:59:45:554 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 2:00:50:624 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 2:03:00:684 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 2:04:00:614 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 2:05:00:767 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 2:06:05:616 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 2:07:05:544 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 2:08:10:654 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 2:09:10:544 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 2:10:10:586 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 2:11:15:715 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-19 2:12:20:594 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 2:13:20:634 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 2:14:25:634 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 2:15:25:545 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 2:16:25:694 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 2:17:30:714 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 2:18:30:708 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 2:19:30:604 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-19 2:20:35:634 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 2:21:35:714 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 2:22:35:564 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-19 2:23:40:654 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 2:24:40:697 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 2:25:45:584 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 2:26:50:704 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 2:27:50:807 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 2:28:55:664 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 2:29:55:724 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 2:30:55:737 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 2:32:00:634 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 2:33:00:554 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-19 2:34:05:597 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-19 2:35:10:755 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 2:36:10:644 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 2:37:10:796 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-19 2:38:15:750 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 2:39:15:614 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 2:40:20:619 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-19 2:41:25:734 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-19 2:42:30:639 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 2:43:35:734 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 2:44:35:664 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 2:45:40:562 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 2:46:40:654 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 2:47:45:724 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 2:48:50:676 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-19 2:48:55:557 @ "Attempted to reconnect to SPM 14"
[MIDF] 2019-7-19 2:49:55:745 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 2:50:55:549 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 2:51:55:734 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 2:52:55:674 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 2:53:55:727 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 2:55:00:649 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 2:56:00:704 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 2:57:00:704 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 2:58:05:785 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-19 2:59:10:704 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 3:00:15:604 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 3:01:20:659 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 3:02:20:544 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-19 3:03:25:555 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-19 3:04:30:714 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 3:05:30:610 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 3:06:35:941 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 3:07:35:564 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 3:08:35:634 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 3:09:35:614 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 3:10:35:654 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 3:11:35:587 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-19 3:12:40:684 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 3:13:45:724 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 3:14:45:757 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 3:15:45:674 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 3:16:45:694 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 3:17:50:604 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 3:18:50:714 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 3:19:50:574 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 3:20:50:624 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 3:21:50:724 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 3:22:55:805 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 3:24:00:634 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 3:25:00:554 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 3:26:05:565 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-19 3:27:10:624 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 3:28:10:554 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-19 3:29:15:652 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-19 3:30:20:709 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 3:31:20:654 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 3:32:20:778 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 3:33:25:674 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-19 3:34:30:544 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 3:35:40:736 @ "Attempted to reconnect to SPM 14"
[MIDF] 2019-7-19 3:36:40:737 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 3:37:40:584 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 3:38:40:797 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 3:39:45:574 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 3:40:45:664 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 3:41:45:742 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 3:42:50:594 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 3:43:50:704 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 3:44:50:561 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-19 3:45:55:685 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 3:46:55:614 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 3:47:55:688 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-19 3:49:00:605 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 3:50:00:614 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 3:51:10:708 @ "Attempted to reconnect to SPM 14"
[MIDF] 2019-7-19 3:52:10:664 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 3:53:10:694 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 3:54:10:703 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-19 3:55:15:708 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 3:56:15:564 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 3:57:20:704 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 3:58:20:624 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 3:59:20:764 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 4:00:20:624 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 4:01:20:694 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 4:02:20:652 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 4:03:25:645 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 4:04:25:564 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-19 4:05:30:705 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 4:06:30:654 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 4:07:30:611 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 4:08:35:734 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 4:09:35:645 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 4:10:35:634 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 4:11:40:597 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-19 4:12:45:710 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 4:13:45:584 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 4:14:50:607 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 4:15:55:704 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 4:16:55:754 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 4:18:00:626 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 4:19:05:587 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 4:20:05:545 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 4:21:05:714 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 4:22:05:674 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 4:23:05:547 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-19 4:24:10:604 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 4:25:10:717 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 4:26:10:664 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 4:27:15:680 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 4:28:15:675 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 4:29:20:694 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 4:30:20:594 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-19 4:31:25:606 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 4:32:25:744 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 4:33:25:714 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 4:34:25:734 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 4:35:30:704 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-19 4:36:35:694 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 4:37:35:624 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 4:38:40:594 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 4:39:40:675 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 4:40:40:548 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 4:41:45:709 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 4:42:45:639 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 4:43:45:716 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 4:44:50:744 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 4:45:50:604 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 4:46:55:650 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 4:47:55:724 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 4:48:55:644 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 4:50:05:781 @ "Attempted to reconnect to SPM 14"
[MIDF] 2019-7-19 4:51:05:707 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 4:52:05:695 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 4:53:10:627 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-19 4:54:15:694 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 4:55:15:674 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 4:56:15:633 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 4:57:15:541 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 4:58:15:624 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 4:59:15:747 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-19 5:00:20:745 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 5:01:25:684 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 5:02:25:594 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 5:03:30:593 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 5:04:30:643 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 5:05:35:614 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 5:06:40:775 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 5:07:40:735 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 5:08:45:754 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 5:09:45:634 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 5:10:45:601 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-19 5:11:55:655 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 5:12:55:695 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 5:13:55:594 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 5:15:00:684 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-19 5:16:05:714 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 5:17:05:764 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 5:18:05:554 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 5:19:05:644 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 5:20:05:577 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 5:21:15:664 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 5:22:15:604 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 5:23:15:674 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 5:24:25:578 @ "Attempted to reconnect to SPM 14"
[MIDF] 2019-7-19 5:25:25:755 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 5:26:30:554 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 5:27:35:544 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-19 5:28:35:576 @ "Attempted to reconnect to SPM 11"
