 @ 0 @ :0
[MIDF] 2019-7-5 2:08:05:745 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-5 2:09:10:651 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-5 2:10:15:712 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 2:11:20:579 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-5 2:11:25:608 @ "Attempted to reconnect to SPM 14"
[MIDF] 2019-7-5 2:12:25:591 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 2:13:25:562 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 2:14:35:772 @ "Attempted to reconnect to SPM 14"
[MIDF] 2019-7-5 2:15:35:672 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 2:16:35:791 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 2:17:35:623 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 2:18:35:772 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 2:19:35:771 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 2:20:40:677 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 2:21:40:698 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 2:22:45:756 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 2:23:50:562 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 2:24:50:711 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 2:25:55:724 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 2:27:00:552 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 2:28:05:561 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-5 2:29:10:602 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-5 2:30:15:671 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 2:31:15:741 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 2:32:20:721 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 2:33:25:738 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 2:34:30:718 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 2:35:30:677 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 2:36:30:771 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 2:37:35:741 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-5 2:38:40:743 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 2:39:40:573 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 2:41:45:621 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 2:42:45:691 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 2:43:50:555 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 2:44:50:581 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 2:45:50:773 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 2:46:55:781 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 2:47:55:621 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 2:48:55:562 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 2:49:55:711 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 2:50:55:772 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-5 2:51:00:692 @ "Attempted to reconnect to SPM 13"
[MIDF] 2019-7-5 2:52:00:737 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 2:53:05:771 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 2:54:05:619 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-5 2:54:10:757 @ "Attempted to reconnect to SPM 14"
[MIDF] 2019-7-5 2:55:10:611 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 2:56:10:703 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 2:57:15:547 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 2:58:15:757 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 2:59:20:636 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 3:00:25:660 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 3:01:30:771 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 3:02:35:611 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 3:03:35:711 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 3:04:40:734 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 3:05:45:631 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 3:06:45:571 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 3:07:50:731 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-5 3:08:55:691 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 3:10:00:681 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 3:11:05:681 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-5 3:12:10:768 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-5 3:13:15:561 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 3:14:20:696 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-5 3:14:25:594 @ "Attempted to reconnect to SPM 14"
[MIDF] 2019-7-5 3:15:25:702 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 3:16:30:581 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 3:18:06:737 @ "----------------------------------------------- MIDF MAIN SCRIPT STARTED"
[MIDF] 2019-7-5 3:18:06:755 @ "----------------------------------------------- DATE 705"
[MIDF] 2019-7-5 3:18:06:932 @ "PLC Modbus Connection Successful"
[MIDF] 2019-7-5 3:18:09:795 @ "SPM Modbus Connection Failed"
[MIDF] 2019-7-5 3:18:20:689 @ "Attempted to reconnect to SPM 13"
[MIDF] 2019-7-5 3:19:20:771 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 3:20:20:639 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 3:21:20:639 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 3:22:20:589 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 3:23:20:639 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 3:24:20:739 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 3:25:20:628 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 3:26:25:689 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 3:27:25:659 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 3:28:25:679 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 3:29:30:603 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 3:30:35:679 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 3:31:35:559 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 3:32:40:608 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 3:33:40:719 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 3:34:50:789 @ "Attempted to reconnect to SPM 14"
[MIDF] 2019-7-5 3:35:50:578 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 3:36:50:738 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 3:37:55:569 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 3:38:55:551 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 3:40:00:709 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 3:41:00:738 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 3:42:00:621 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 3:43:00:641 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 3:44:05:665 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 3:45:05:559 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 3:46:10:771 @ "Attempted to reconnect to SPM 14"
[MIDF] 2019-7-5 3:47:10:659 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 3:48:10:659 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 3:49:20:698 @ "Attempted to reconnect to SPM 14"
[MIDF] 2019-7-5 3:50:20:738 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 3:51:20:669 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 3:52:20:657 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-5 3:53:25:669 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 3:54:25:649 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 3:55:25:602 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-5 3:56:30:558 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 3:57:30:759 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 3:58:30:681 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 3:59:35:729 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 4:00:35:628 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 4:01:35:701 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-5 4:02:40:611 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 4:03:40:578 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 4:04:40:811 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-5 4:05:45:688 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 4:06:45:639 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 4:07:45:785 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-5 4:08:50:779 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 4:09:50:719 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 4:10:55:749 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 4:11:55:558 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 4:12:55:659 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 4:13:55:591 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-5 4:15:00:715 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 4:16:05:768 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 4:18:15:628 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 4:19:15:759 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 4:20:20:749 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 4:21:20:628 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 4:22:20:599 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 4:23:20:609 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 4:24:20:548 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 4:25:20:646 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-5 4:25:25:682 @ "Attempted to reconnect to SPM 14"
[MIDF] 2019-7-5 4:26:25:658 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 4:27:25:689 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 4:28:30:742 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 4:29:35:611 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 4:30:35:658 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 4:31:40:668 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 4:32:40:729 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 4:33:45:693 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 4:34:50:589 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 4:35:50:728 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 4:36:50:769 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 4:37:50:599 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 4:38:50:731 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 4:39:50:691 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 4:40:50:749 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 4:41:55:649 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-5 4:43:00:569 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 4:44:00:749 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 4:45:05:568 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 4:46:05:759 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 4:47:10:679 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 4:48:10:718 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 4:49:15:661 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 4:50:20:709 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 4:51:20:708 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 4:52:25:691 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-5 4:53:30:699 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 4:54:30:729 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 4:55:30:786 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 4:56:35:569 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 4:57:35:608 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 4:58:40:811 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 4:59:45:776 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 5:00:50:700 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 5:01:55:692 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 5:03:00:598 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 5:04:00:598 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 5:05:00:789 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 5:06:00:639 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 5:07:00:569 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 5:08:00:696 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 5:09:05:669 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 5:10:05:668 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 5:11:10:638 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 5:12:10:769 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 5:13:10:698 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 5:14:15:579 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 5:15:15:649 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 5:16:20:759 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 5:17:25:548 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 5:18:25:718 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 5:19:25:638 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 5:20:25:579 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 5:21:25:648 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 5:22:25:668 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 5:23:25:638 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 5:24:25:651 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 5:25:30:760 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-5 5:26:35:608 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 5:28:40:568 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-5 5:29:45:619 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 5:30:45:571 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 5:31:50:618 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 5:32:50:628 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 5:33:55:558 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-5 5:34:55:668 @ "Attempted to reconnect to SPM 11"
