 @ 0 @ :0
[MIDF] 2019-7-12 0:00:00:139 @ "alphaconverter: NEW DAY - 5"
[MIDF] 2019-7-12 0:00:00:209 @ "current DaylistID: 1006"
[MIDF] 2019-7-12 0:00:00:255 @ "*******New Day Log*********"
[MIDF] 2019-7-12 0:00:10:758 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 0:01:15:678 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 0:03:25:609 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 0:04:30:780 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 0:05:35:589 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 0:06:35:579 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 0:07:40:728 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 0:08:45:658 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 0:09:45:668 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 0:10:50:566 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 0:11:55:778 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 0:12:55:669 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 0:14:00:631 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-12 0:14:05:740 @ "Attempted to reconnect to SPM 14"
[MIDF] 2019-7-12 0:15:05:749 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 0:16:05:729 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 0:17:05:722 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 0:18:10:718 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 0:19:10:751 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 0:20:10:628 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 0:21:15:738 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 0:22:20:558 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 0:23:20:569 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-12 0:24:25:709 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 0:25:25:768 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 0:26:25:753 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 0:27:30:748 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 0:28:30:758 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 0:29:35:608 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 0:30:35:579 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 0:31:35:648 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 0:32:35:558 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 0:33:35:749 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 0:34:40:737 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 0:35:40:679 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 0:36:40:558 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 0:37:40:698 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 0:38:40:581 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 0:39:40:749 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-12 0:40:45:608 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 0:41:50:611 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 0:42:50:649 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 0:43:50:738 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 0:44:55:729 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-12 0:46:00:708 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 0:47:00:629 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 0:48:05:702 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-12 0:48:10:633 @ "Attempted to reconnect to SPM 14"
[MIDF] 2019-7-12 0:49:10:658 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 0:50:15:678 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 0:51:25:568 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 0:52:25:728 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 0:53:25:759 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 0:54:35:568 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 0:55:35:729 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 0:56:35:701 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 0:57:35:658 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 0:58:35:610 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 0:59:40:578 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 1:00:40:738 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 1:01:40:639 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 1:02:50:791 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 1:03:55:678 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 1:04:55:648 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 1:06:00:710 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 1:07:00:639 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 1:08:00:638 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 1:09:10:738 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 1:10:10:659 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 1:11:15:766 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 1:12:20:738 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 1:13:20:628 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 1:14:25:549 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 1:15:25:568 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 1:16:25:702 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 1:17:30:699 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 1:18:35:709 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 1:19:35:738 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 1:20:35:721 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 1:21:35:558 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 1:22:40:718 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 1:23:40:748 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 1:24:45:688 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 1:25:45:638 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 1:26:45:779 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 1:27:50:558 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 1:28:50:744 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 1:29:55:556 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-12 1:31:00:608 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 1:32:00:598 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 1:33:15:618 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 1:34:15:749 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 1:35:20:725 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 1:36:25:678 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 1:37:25:625 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 1:38:30:755 @ "Attempted to reconnect to SPM 14"
[MIDF] 2019-7-12 1:39:35:684 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 1:40:35:670 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 1:41:40:770 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-12 1:41:45:746 @ "Attempted to reconnect to SPM 14"
[MIDF] 2019-7-12 1:42:45:618 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 1:43:45:599 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 1:45:55:749 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 1:46:55:728 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 1:47:55:758 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 1:49:05:709 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-12 1:50:10:548 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 1:51:15:554 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-12 1:52:25:750 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 1:53:25:689 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 1:54:25:706 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 1:55:30:758 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 1:56:35:561 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 1:57:40:772 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 1:58:45:620 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 1:59:45:728 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 2:00:45:622 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 2:01:50:728 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 2:02:55:765 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 2:04:00:651 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 2:05:00:645 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 2:06:00:691 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 2:07:00:758 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 2:08:00:618 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 2:09:00:695 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 2:09:05:631 @ "Attempted to reconnect to SPM 14"
[MIDF] 2019-7-12 2:10:05:719 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-12 2:11:05:639 @ "Attempted to reconnect to SPM 11"
