 @ 0 @ :0
[MIDF] 2019-7-9 1:05:50:755 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 1:06:55:690 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 1:07:55:610 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 1:09:10:562 @ "Attempted to reconnect to SPM 12"
[MIDF] 2019-7-9 1:10:10:560 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-9 1:11:15:628 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 1:12:20:758 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 1:13:25:769 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-9 1:14:30:750 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 1:15:35:772 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 1:16:40:630 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 1:17:40:578 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 1:18:45:665 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-9 1:19:50:630 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 1:20:50:750 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 1:21:55:578 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 1:22:55:748 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-9 1:24:00:731 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 1:25:00:648 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 1:26:05:593 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 1:27:10:579 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 1:28:10:618 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 1:29:15:700 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 1:30:20:678 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 1:31:20:699 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 1:32:20:669 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-9 1:33:25:670 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 1:34:25:642 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 1:35:35:748 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 1:36:35:607 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 1:37:40:646 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 1:38:45:702 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 1:39:45:600 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 1:40:50:558 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 1:41:55:658 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 1:42:55:748 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 1:43:55:670 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 1:44:55:710 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 1:46:00:722 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 1:47:05:588 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 1:48:05:602 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 1:49:05:660 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 1:50:05:718 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 1:51:10:569 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 1:52:10:640 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 1:53:10:633 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-9 1:53:15:623 @ "Attempted to reconnect to SPM 14"
[MIDF] 2019-7-9 1:54:20:640 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 1:55:20:630 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 1:56:20:784 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 1:57:25:690 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 1:58:25:580 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 1:59:30:548 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 2:00:30:660 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 2:01:30:750 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 2:02:30:628 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 2:03:30:771 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-9 2:04:35:719 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 2:05:40:738 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 2:06:40:668 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 2:07:45:678 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 2:08:50:570 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 2:09:55:670 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 2:11:00:600 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 2:12:05:580 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-9 2:13:10:790 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 2:14:15:699 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 2:15:20:730 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 2:16:30:721 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 2:17:30:560 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 2:18:35:668 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 2:19:40:717 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 2:20:45:760 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 2:21:50:738 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 2:22:55:610 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 2:23:55:634 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-9 2:25:00:598 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 2:26:05:764 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 2:27:10:793 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-9 2:28:15:689 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 2:29:15:753 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 2:30:25:695 @ "Attempted to reconnect to SPM 14"
[MIDF] 2019-7-9 2:31:30:712 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 2:32:30:758 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 2:33:35:744 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 2:34:40:692 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 2:35:40:590 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 2:36:45:550 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-9 2:37:50:741 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 2:38:55:651 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-9 2:39:00:578 @ "Attempted to reconnect to SPM 14"
[MIDF] 2019-7-9 2:40:10:720 @ "Attempted to reconnect to SPM 14"
[MIDF] 2019-7-9 2:41:10:680 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-9 2:42:15:768 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 2:43:15:752 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 2:44:15:753 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 2:45:15:640 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 2:46:20:560 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 2:47:25:566 @ "Attempted to reconnect to SPM 13"
[MIDF] 2019-7-9 2:48:30:600 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 2:49:35:558 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 2:50:35:631 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-9 2:50:40:740 @ "Attempted to reconnect to SPM 14"
[MIDF] 2019-7-9 2:51:40:568 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 2:52:40:568 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 2:53:45:590 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 2:54:45:641 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 2:55:45:733 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 2:56:50:780 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 2:57:55:768 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 2:58:55:634 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-9 3:00:00:740 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 3:01:05:591 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 3:02:10:638 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 3:03:10:722 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 3:04:10:749 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 3:05:15:726 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 3:06:15:590 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 3:07:15:780 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 3:08:20:698 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 3:09:20:718 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 3:10:25:717 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-9 3:10:30:776 @ "Attempted to reconnect to SPM 14"
[MIDF] 2019-7-9 3:11:30:692 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 3:12:30:678 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 3:13:30:568 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 3:14:30:638 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 3:15:30:710 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 3:16:35:550 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-9 3:17:40:688 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 3:18:40:650 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 3:19:45:601 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 3:20:45:708 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 3:21:50:730 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 3:22:50:680 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 3:23:50:563 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 3:24:55:760 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 3:27:00:700 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 3:28:05:658 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 3:29:05:718 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 3:30:10:577 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 3:31:10:708 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 3:32:10:650 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-9 3:33:20:674 @ "Attempted to reconnect to SPM 14"
[MIDF] 2019-7-9 3:34:20:564 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 3:35:20:580 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 3:36:25:698 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 3:37:25:747 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 3:38:25:690 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 3:39:30:740 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 3:40:30:650 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 3:41:30:619 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 3:42:30:658 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 3:43:35:700 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 3:44:40:701 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 3:45:40:668 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 3:46:45:641 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 3:47:45:740 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 3:48:45:579 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 3:49:50:730 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 3:50:50:710 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 3:53:00:551 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 3:54:05:750 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 3:55:10:731 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-9 3:56:15:710 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 3:57:15:770 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 3:58:20:720 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 3:59:20:600 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 4:00:25:668 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 4:01:25:702 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 4:02:25:716 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 4:03:30:577 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 4:04:30:760 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 4:05:35:568 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-9 4:06:40:783 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 4:07:40:718 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 4:08:45:628 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 4:09:45:730 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 4:10:45:765 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-9 4:10:50:605 @ "Attempted to reconnect to SPM 13"
[MIDF] 2019-7-9 4:11:50:561 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 4:12:50:713 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 4:13:55:728 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-9 4:15:00:740 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 4:16:05:770 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-9 4:17:10:805 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-9 4:18:15:592 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-9 4:19:20:788 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 4:20:25:638 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 4:21:25:608 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 4:22:30:558 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 4:23:30:730 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 4:24:30:641 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 4:25:35:608 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 4:26:35:648 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 4:27:40:815 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 4:28:45:761 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 4:29:50:551 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 4:30:55:628 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-9 4:31:00:697 @ "Attempted to reconnect to SPM 14"
[MIDF] 2019-7-9 4:32:00:677 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 4:33:00:712 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 4:34:10:797 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 4:35:10:610 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 4:36:15:632 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 4:37:25:743 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 4:38:30:573 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 4:39:30:708 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 4:40:35:754 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 4:41:35:598 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 4:42:40:735 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 4:43:45:598 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 4:44:50:710 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 4:45:55:738 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 4:47:00:762 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 4:49:05:771 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 4:50:05:643 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 4:51:10:641 @ "Attempted to reconnect to SPM 14"
[MIDF] 2019-7-9 4:52:10:701 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 4:53:10:648 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 4:54:15:737 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 4:55:15:587 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 4:56:15:570 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 4:57:20:748 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 4:58:20:570 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 4:59:25:610 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-9 5:00:30:557 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 5:01:35:641 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 5:02:40:710 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 5:03:40:630 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 5:04:40:672 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-9 5:05:45:650 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 5:06:50:769 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 5:07:55:776 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 5:09:00:641 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 5:10:00:652 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 5:11:00:651 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 5:12:05:767 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 5:13:05:782 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 5:14:15:730 @ "Attempted to reconnect to SPM 13"
[MIDF] 2019-7-9 5:15:15:752 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 5:16:20:699 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-9 5:17:30:670 @ "Attempted to reconnect to SPM 13"
[MIDF] 2019-7-9 5:18:30:700 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 5:19:30:710 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 5:20:35:597 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 5:21:35:688 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 5:22:40:680 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 5:23:40:592 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 5:24:40:572 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-9 5:25:45:598 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-9 5:26:50:668 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 5:27:55:750 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 5:28:55:548 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 5:30:00:575 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 5:31:00:780 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 5:32:00:668 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 5:33:10:660 @ "Attempted to reconnect to SPM 14"
[MIDF] 2019-7-9 5:34:10:571 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 5:35:10:760 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 5:36:15:550 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 5:37:15:669 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 5:38:15:624 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 5:39:20:748 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 5:40:20:728 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 5:41:20:640 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 5:42:25:558 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 5:43:30:750 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-9 5:44:35:770 @ "Attempted to reconnect to SPM 11"
