 @ 0 @ :0
[MIDF] 2019-7-4 3:21:20:594 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 3:22:25:602 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 3:23:25:663 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 3:24:30:764 @ "Attempted to reconnect to SPM 13"
[MIDF] 2019-7-4 3:25:30:762 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 3:26:30:588 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-4 3:27:35:764 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-4 3:27:40:586 @ "Attempted to reconnect to SPM 14"
[MIDF] 2019-7-4 3:28:40:631 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 3:29:40:767 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 3:30:45:604 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-4 3:31:50:681 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 3:32:50:703 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 3:33:55:742 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 3:35:00:721 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 3:36:00:718 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 3:37:05:714 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 3:38:10:701 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 3:39:15:696 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 3:40:25:742 @ "Attempted to reconnect to SPM 14"
[MIDF] 2019-7-4 3:41:25:721 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 3:42:25:791 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 3:43:30:730 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 3:44:30:597 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 3:45:30:627 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 3:46:35:781 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 3:47:40:621 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 3:48:45:626 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-4 3:49:55:681 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 3:51:00:771 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 3:52:05:581 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 3:53:05:791 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 3:55:15:747 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 3:56:20:683 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 3:57:20:567 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 3:58:20:598 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 3:59:25:656 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 4:00:25:670 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 4:01:25:670 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 4:02:30:556 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-4 4:03:35:771 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 4:04:35:684 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 4:05:45:575 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-4 4:05:50:552 @ "Attempted to reconnect to SPM 14"
[MIDF] 2019-7-4 4:06:50:617 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 4:08:05:651 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-4 4:09:10:707 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 4:10:10:771 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 4:11:15:781 @ "Attempted to reconnect to SPM 13"
[MIDF] 2019-7-4 4:12:15:738 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 4:13:20:571 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 4:14:25:567 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-4 4:15:30:761 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 4:16:35:694 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-4 4:17:45:561 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-4 4:18:50:708 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 4:19:55:574 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 4:20:55:581 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 4:21:55:592 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 4:23:00:595 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-4 4:24:05:702 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-4 4:25:10:707 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 4:26:20:734 @ "Attempted to reconnect to SPM 13"
[MIDF] 2019-7-4 4:27:25:651 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 4:28:30:581 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 4:29:35:791 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 4:30:35:551 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 4:31:40:717 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 4:32:45:711 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 4:33:50:771 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 4:34:55:639 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 4:37:00:781 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 4:38:05:754 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-4 4:39:10:702 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 4:40:15:781 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 4:41:20:781 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 4:42:20:547 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 4:43:20:791 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 4:44:30:669 @ "Attempted to reconnect to SPM 14"
[MIDF] 2019-7-4 4:46:35:631 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 4:47:40:742 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 4:48:45:641 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 4:49:50:658 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 4:50:55:661 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 4:51:55:591 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 4:53:00:620 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-4 4:53:05:593 @ "Attempted to reconnect to SPM 13"
[MIDF] 2019-7-4 4:54:05:671 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 4:55:10:711 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 4:56:20:692 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 4:57:25:608 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 4:58:25:596 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 4:59:25:701 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 5:00:25:561 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 5:02:30:631 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 5:03:30:781 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 5:04:30:792 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 5:05:35:562 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 5:06:35:611 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 5:07:40:690 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 5:08:45:768 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 5:09:45:627 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 5:10:45:737 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 5:11:45:558 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 5:12:45:573 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 5:13:45:791 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 5:14:45:682 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 5:15:45:592 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-4 5:15:50:644 @ "Attempted to reconnect to SPM 14"
[MIDF] 2019-7-4 5:16:50:771 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 5:17:50:789 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 5:18:55:611 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 5:19:55:621 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 5:20:55:634 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-4 5:22:00:761 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 5:23:05:614 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 5:24:05:591 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 5:25:10:651 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 5:26:15:741 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 5:27:15:591 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 5:28:20:691 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 5:29:20:621 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 5:30:25:591 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 5:31:30:632 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 5:32:35:621 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-4 5:33:40:597 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 5:34:50:567 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 5:35:50:628 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 5:36:55:721 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-4 5:38:00:611 @ "Attempted to reconnect to SPM 11"
