 @ 0 @ :0
[MIDF] 2019-7-10 0:00:00:109 @ "alphaconverter: NEW DAY - 3"
[MIDF] 2019-7-10 0:00:00:183 @ "current DaylistID: 1004"
[MIDF] 2019-7-10 0:00:00:216 @ "*******New Day Log*********"
[MIDF] 2019-7-10 0:00:25:659 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-10 0:02:35:739 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-10 0:03:35:731 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-10 0:04:40:642 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-10 0:05:45:638 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-10 0:06:50:739 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-10 0:07:55:650 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-10 0:08:55:679 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-10 0:09:55:689 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-10 0:11:00:709 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-10 0:12:00:659 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-10 0:13:05:759 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-10 0:14:05:759 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-10 0:15:05:668 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-10 0:16:10:629 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-10 0:17:10:739 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-10 0:18:10:549 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-10 0:19:15:662 @ "Attempted to reconnect to SPM 10"
[MIDF] 2019-7-10 0:20:20:778 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-10 0:21:25:608 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-10 0:22:35:748 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-10 0:23:35:709 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-10 0:24:35:619 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-10 0:25:35:698 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-10 0:26:35:719 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-10 0:27:35:808 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-10 0:28:40:728 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-10 0:29:40:689 @ "Attempted to reconnect to SPM 11"
[MIDF] 2019-7-10 0:30:50:766 @ "Attempted to reconnect to SPM 14"
[MIDF] 2019-7-10 0:31:50:719 @ "Attempted to reconnect to SPM 11"
